uuid,company,role,level,yearsOfExperience,location,baseSalary,bonus,stockGrant,totalCompensation,workArrangement,isAnomaly,anomalyType,if_prediction,anomaly_score,fraud_probability,predicted_anomaly
a2290f01-4177-4e8a-8ecf-cbc96e62e734,Google,Data Scientist,Staff,12,"Toronto, Canada",229000,34000,95000,358000,Remote,False,none,1,-0.480832,0.228,False
cdc71837-e51f-4c92-bd21-d99e965dda2a,Amazon,ML Engineer,Staff,11,"Seattle, WA",355000,80000,236000,671000,On-site,False,none,1,-0.482603,0.2331,False
e9f4a936-26e1-466c-a847-053651aa36e7,Uber,ML Engineer,Principal,18,"Toronto, Canada",340000,91000,259000,690000,On-site,False,none,1,-0.486048,0.2428,False
fbc05aca-0fa2-4fb2-a8bd-be125b9690b1,Microsoft,Data Scientist,Staff,15,"Bangalore, India",101000,343000,54000,498000,Hybrid,True,impossible_combination,-1,-0.606066,0.5836,True
f7ed329d-bcf2-4797-b140-b24e2cb993e2,Netflix,Product Manager,Senior,10,"Seattle, WA",269000,49000,107000,425000,On-site,False,none,1,-0.436951,0.1034,False
848ebd8b-1326-4fb1-a432-98c7bcd440f6,Meta,Engineering Manager,Senior,7,"Toronto, Canada",185000,25000,74000,284000,Hybrid,False,none,1,-0.454498,0.1533,False
7812e0b5-7c7e-434f-9ac6-a5a5ced70062,Amazon,Data Scientist,Junior,3,"London, UK",105000,6000,9000,120000,Remote,False,none,1,-0.434812,0.0974,False
97e7d195-e665-4b2e-9f9c-56bac6b87aea,Uber,DevOps Engineer,Junior,2,"Toronto, Canada",82000,7000,6000,95000,On-site,False,none,1,-0.449021,0.1377,False
f1854aea-6961-4e3f-9b4b-1ed0be4e2242,Netflix,Product Manager,Principal,25,"New York, NY",444000,97000,489000,1030000,On-site,False,none,1,-0.523766,0.3499,False
bd454816-8898-48d1-ab42-764907246375,Amazon,ML Engineer,Principal,16,"Toronto, Canada",298000,101000,338000,737000,On-site,False,none,1,-0.522692,0.3469,False
6f249349-32fe-4963-b906-836954a06865,Meta,Software Engineer,Principal,15,Remote,381000,105000,443000,929000,Remote,False,none,1,-0.520782,0.3414,False
5fe4db22-1f4b-4534-913c-8b465c4b42e8,Netflix,Software Engineer,Junior,3,"Austin, TX",95000,8000,14000,117000,On-site,False,none,1,-0.429973,0.0836,False
7226c3c0-98f0-40a8-ac87-dfd9d91c9bb8,Amazon,DevOps Engineer,Senior,9,"Toronto, Canada",146000,17000,70000,233000,On-site,False,none,1,-0.474906,0.2112,False
f5593537-66c2-423e-9403-3ae45ddca8b9,ServiceNow,Product Manager,Staff,17,"Boston, MA",335000,58000,138000,531000,Hybrid,False,none,1,-0.480287,0.2265,False
8b48789b-821d-44e8-861f-f9c9a240541c,Netflix,DevOps Engineer,Principal,20,Remote,352000,89000,288000,729000,Hybrid,False,none,1,-0.474589,0.2103,False
44c78363-f73c-4f23-b0ef-22e8fe6eaef4,ServiceNow,Data Scientist,Principal,22,"Toronto, Canada",276000,85000,317000,678000,Hybrid,False,none,-1,-0.546254,0.4138,True
d4c730fe-54c0-4de9-adec-a8c8d13cd18b,Netflix,Data Scientist,Intern,1,"Chicago, IL",51000,2000,0,53000,Remote,False,none,1,-0.454966,0.1546,False
d70043f5-e666-471e-a9e7-ec3c99e3e18d,Google,Data Scientist,Principal,22,"Seattle, WA",375000,82000,282000,739000,On-site,False,none,1,-0.494911,0.268,False
a72a6320-92c5-4dab-85b4-99bf4de9b127,ServiceNow,Product Manager,Intern,0,"Chicago, IL",67000,0,1000,68000,On-site,False,none,1,-0.446183,0.1297,False
68471924-60ee-4cf4-9c87-da9af610680e,Microsoft,Product Manager,Senior,7,Remote,215000,40000,61000,316000,Remote,False,none,1,-0.433,0.0922,False
f59b816b-460b-440a-b1ba-e24a29dff522,Netflix,Product Manager,Staff,17,"Austin, TX",268000,65000,127000,460000,Hybrid,False,none,1,-0.480409,0.2268,False
4401763e-5347-4282-964a-9a0e53d1646f,Uber,Data Scientist,Senior,9,"London, UK",209000,37000,47000,293000,On-site,False,none,1,-0.459526,0.1675,False
f8a77988-6285-45ad-8e96-3f490d40474d,Google,DevOps Engineer,Junior,2,"Toronto, Canada",84000,8000,12000,104000,Hybrid,False,none,1,-0.454018,0.1519,False
e0552977-b810-47aa-a539-4a8f218af337,Netflix,Data Scientist,Staff,11,"Bangalore, India",108000,26000,50000,184000,On-site,False,none,1,-0.476168,0.2148,False
75f3a23e-155a-451c-83b6-336c33e2a3c8,Meta,Engineering Manager,Mid,3,Remote,176000,16000,29000,221000,Remote,False,none,1,-0.418093,0.0499,False
22a6a58f-233d-4656-8f7c-685af9960813,Uber,Engineering Manager,Junior,2,"Toronto, Canada",106000,8000,8000,122000,Remote,False,none,1,-0.451885,0.1458,False
5f695e28-43a7-43e6-b0d3-ec8bb2e09387,ServiceNow,DevOps Engineer,Junior,3,"New York, NY",112000,8000,11000,131000,Hybrid,False,none,1,-0.425618,0.0713,False
124ca9b9-e305-4f3e-badd-f85f98234ab8,Meta,Product Manager,Intern,0,"London, UK",59000,1000,2000,62000,Remote,False,none,1,-0.438538,0.108,False
6167b10d-1b8d-4482-b6d3-0c08be4c36d7,Netflix,ML Engineer,Principal,25,"Seattle, WA",462000,160000,532000,1154000,On-site,False,none,-1,-0.571418,0.4852,True
45441307-ae08-41ac-bc39-9b63606db494,Amazon,Software Engineer,Mid,5,"Bangalore, India",69000,10000,8000,87000,On-site,False,none,1,-0.45021,0.1411,False
39d1eeb4-e256-4c02-9c5b-27d0383d1cdc,Microsoft,Product Manager,Staff,18,"Bangalore, India",115000,26000,86000,227000,Hybrid,False,none,1,-0.488632,0.2502,False
60e9ade5-d406-4b9a-9080-9c0465ab7fb6,Uber,Product Manager,Intern,0,"Austin, TX",77000,1000,4000,82000,Remote,False,none,1,-0.478358,0.221,False
3b661a1f-ed97-4a1f-a79f-337f718a8bfc,Netflix,DevOps Engineer,Junior,2,"Austin, TX",101000,8000,15000,124000,On-site,False,none,1,-0.422876,0.0635,False
2f8cc25d-0552-47c4-a0c6-382d9455e616,Uber,Data Scientist,Mid,4,"London, UK",138000,17000,16000,171000,Remote,False,none,1,-0.446332,0.1301,False
9d27f06e-1a80-4bab-8b5c-5415d423e1ff,Uber,Software Engineer,Staff,10,"Austin, TX",256000,43000,163000,462000,On-site,False,none,1,-0.488512,0.2498,False
ac4511f7-4684-494b-b87c-1f208e4a6203,Meta,Software Engineer,Senior,8,"Toronto, Canada",162000,29000,70000,261000,On-site,False,none,1,-0.453096,0.1493,False
395d1958-d36a-41fb-97d7-a19f73a69807,Google,Data Scientist,Intern,0,"Boston, MA",52000,2000,0,54000,On-site,False,none,1,-0.453774,0.1512,False
acbea885-a169-46a4-ac50-2391597f62c2,ServiceNow,ML Engineer,Junior,3,"Boston, MA",139000,10000,11000,160000,Remote,False,none,1,-0.425358,0.0705,False
5c686907-ab51-4b1d-8683-192628f207aa,Google,Engineering Manager,Junior,2,"Toronto, Canada",102000,7000,15000,124000,On-site,False,none,1,-0.435953,0.1006,False
308fca5b-8701-4557-8697-8e0ad027062f,ServiceNow,DevOps Engineer,Senior,8,"Toronto, Canada",150000,21000,67000,238000,On-site,False,none,1,-0.455885,0.1572,False
dee83e59-49d9-40b2-b3ab-20f0ec59cd87,Google,Product Manager,Senior,9,"Chicago, IL",229000,27000,60000,316000,Remote,False,none,1,-0.443387,0.1217,False
57d856d3-d428-4a51-8674-a61f51fd890c,Uber,Data Scientist,Principal,25,"Bangalore, India",141000,30000,94000,265000,On-site,False,none,1,-0.506773,0.3017,False
248c7448-8d72-4c8f-99a8-f26776c4ae3d,Netflix,Data Scientist,Intern,1,"Toronto, Canada",37000,2000,1000,40000,Remote,False,none,1,-0.473024,0.2059,False
722f42d7-28d7-4f43-891c-4dd427443d07,Google,DevOps Engineer,Senior,9,"Seattle, WA",202000,21000,49000,272000,Remote,False,none,1,-0.448344,0.1358,False
5a078d5c-f330-4042-abeb-dcdc373666fe,Google,DevOps Engineer,Mid,3,Remote,145000,13000,17000,175000,Remote,False,none,1,-0.418211,0.0502,False
33f925b0-43a4-4d9d-843d-1474486480f4,Google,Product Manager,Senior,7,"Seattle, WA",233000,24000,88000,345000,Remote,False,none,1,-0.456827,0.1599,False
380e9525-c7ac-4be5-a265-a99538f97bcb,Microsoft,Product Manager,Mid,3,Remote,160000,24000,20000,204000,Remote,False,none,1,-0.419352,0.0535,False
14af0a26-e722-450c-b826-1d69f7120859,Netflix,ML Engineer,Senior,6,"New York, NY",275000,38000,98000,411000,Remote,False,none,1,-0.446498,0.1305,False
3a89ee27-1205-4595-8791-fef017d71e0f,Amazon,Software Engineer,Staff,18,"New York, NY",318000,51000,247000,616000,Remote,False,none,1,-0.500826,0.2848,False
b1869988-86ea-497a-b193-bb190fae207b,Meta,DevOps Engineer,Senior,12,Remote,180000,27000,52000,259000,Remote,False,none,1,-0.435132,0.0983,False
7001795b-30e8-4396-a194-1ad766bf43c4,ServiceNow,Product Manager,Mid,5,"New York, NY",192000,20000,31000,243000,Remote,False,none,1,-0.423949,0.0665,False
d9c5ee74-da90-44ce-a5d7-fa2e30ecfd94,Uber,Product Manager,Senior,7,"Toronto, Canada",181000,29000,86000,296000,Remote,False,none,1,-0.477304,0.218,False
e6ccf0e0-7e5f-4a6d-8c14-891730d60736,Amazon,DevOps Engineer,Staff,12,"New York, NY",288000,61000,193000,542000,Remote,False,none,1,-0.469319,0.1953,False
60de21ea-0d17-4a8f-bcb8-0c2f0540820b,Uber,ML Engineer,Mid,4,"London, UK",172000,23000,21000,216000,On-site,False,none,1,-0.424885,0.0692,False
f8ab6a96-e2e0-4668-8b2d-f7625e4ffe9a,ServiceNow,Engineering Manager,Intern,1,"London, UK",70000,2000,1043000,1115000,On-site,True,unrealistic_stock_grant,-1,-0.64951,0.7069,True
30bf1519-f015-4f46-aea4-de34c2a4ee34,Google,Engineering Manager,Intern,0,"Bangalore, India",28000,1000,0,29000,Remote,False,none,1,-0.466896,0.1885,False
6e74e771-6da7-48e1-ace4-61413155bb3a,Uber,Software Engineer,Mid,3,"Austin, TX",158000,13000,27000,198000,On-site,False,none,1,-0.446696,0.1311,False
bcf479f2-933d-4d55-a3e9-4481f7b63e20,Amazon,DevOps Engineer,Principal,17,Remote,322000,82000,254000,658000,Remote,False,none,1,-0.47391,0.2084,False
f25cd7e9-de6b-4746-93a3-07e78f6d711c,Uber,Engineering Manager,Staff,18,"Boston, MA",376000,78000,195000,649000,Hybrid,False,none,1,-0.507718,0.3044,False
4459be2c-eebd-4b5a-b8a7-67613542a57f,Amazon,Engineering Manager,Intern,1,"London, UK",68000,1000,3000,72000,Hybrid,False,none,1,-0.441218,0.1156,False
067995cd-2862-4881-a3a2-84c6a9d09718,Uber,Product Manager,Senior,10,"Austin, TX",211000,39000,64000,314000,Hybrid,False,none,1,-0.467362,0.1898,False
8cf08cdc-376a-4cdf-9519-62b997ce71ed,ServiceNow,Software Engineer,Principal,16,"Bangalore, India",131000,26000,113000,270000,On-site,False,none,1,-0.484939,0.2397,False
3f1ba1c8-f249-48c7-a0ef-ed39f095dcfd,ServiceNow,Data Scientist,Senior,9,"Boston, MA",217000,27000,45000,289000,On-site,False,none,1,-0.452653,0.148,False
f2927ae3-d88d-46f0-bcf5-798943ee0d30,ServiceNow,ML Engineer,Mid,5,"London, UK",170000,16000,25000,211000,Hybrid,False,none,1,-0.423621,0.0656,False
2b0a4909-0182-49d4-989f-7ae123440ce8,Uber,Product Manager,Mid,3,"London, UK",157000,19000,37000,213000,Remote,False,none,1,-0.440351,0.1131,False
b963ef69-1da5-42b1-aa0e-76fa08425921,Microsoft,Software Engineer,Junior,1,"New York, NY",146000,10000,16000,172000,On-site,False,none,1,-0.422477,0.0624,False
cf1a7965-ffa3-42cc-93cc-21a2e38152e4,Meta,Data Scientist,Intern,1,"Chicago, IL",62000,2000,1000,65000,Remote,False,none,1,-0.444551,0.125,False
253dd283-d83d-4113-8788-897be424a759,Microsoft,ML Engineer,Mid,3,"New York, NY",186000,21000,28000,235000,Hybrid,False,none,1,-0.418734,0.0517,False
7595afc7-136c-4b49-b303-5ad94643084f,Uber,ML Engineer,Principal,0,"Austin, TX",121000,9000,7000,137000,On-site,True,experience_level_mismatch,1,-0.465048,0.1832,False
d8a0e884-9d44-4bd3-a28b-042cc38972fc,Amazon,DevOps Engineer,Junior,2,Remote,92000,7000,7000,106000,Remote,False,none,1,-0.427578,0.0768,False
7e2919c6-72d4-4347-b8f4-27161be0c4a4,Microsoft,Product Manager,Junior,2,Remote,113000,8000,8000,129000,Hybrid,False,none,1,-0.421183,0.0587,False
b615089c-08fa-4987-a770-ae80b1536620,Meta,Product Manager,Senior,10,"Toronto, Canada",180000,34000,75000,289000,Remote,False,none,1,-0.450828,0.1428,False
4161f6b0-e361-43ef-9d9f-e5a7e7240e36,Uber,Product Manager,Staff,10,"Bangalore, India",119000,22000,70000,211000,Hybrid,False,none,1,-0.482122,0.2317,False
c4564296-9718-4413-92b6-e957339c6630,Uber,Software Engineer,Mid,6,"Seattle, WA",174000,25000,23000,222000,On-site,False,none,1,-0.456455,0.1588,False
dac2b5c5-600d-48f8-a3ae-cac8aa39d051,ServiceNow,Engineering Manager,Principal,20,"Boston, MA",424000,96000,404000,924000,On-site,False,none,1,-0.489577,0.2529,False
7ecb1fad-4e81-4c31-8499-cff891d060d0,Meta,DevOps Engineer,Junior,2,"Boston, MA",110000,6000,14000,130000,On-site,False,none,1,-0.411358,0.0308,False
b692ef59-42bf-46d0-814b-0e9020a6ea7e,Netflix,Product Manager,Senior,7,Remote,234000,42000,79000,355000,Remote,False,none,1,-0.437362,0.1046,False
c722d7e7-031c-42a5-a0d4-6f4ddb6f550d,Uber,ML Engineer,Mid,5,"San Francisco, CA",224000,23000,35000,282000,Remote,False,none,1,-0.451036,0.1434,False
d5a9cbbf-6244-49de-a438-f7697057f5be,Meta,Software Engineer,Staff,18,"Chicago, IL",316000,73000,142000,531000,On-site,False,none,1,-0.475609,0.2132,False
1a4c4b5f-48b4-493b-b528-2b61954ca912,Amazon,Engineering Manager,Intern,0,"Austin, TX",63000,1000,2000,66000,Hybrid,False,none,1,-0.465168,0.1836,False
9804aeab-5581-4f31-ab9a-a15d21bafb79,Amazon,Product Manager,Junior,1,"Toronto, Canada",102000,6000,11000,119000,On-site,False,none,1,-0.448637,0.1366,False
49ab56c7-0fcf-4578-ade5-9eac20e46641,ServiceNow,Software Engineer,Staff,18,Remote,276000,63000,113000,452000,On-site,False,none,1,-0.479513,0.2243,False
8ee55781-7a83-4760-8824-182bea4eb19c,Meta,Software Engineer,Junior,1,"Chicago, IL",129000,12000,19000,160000,Remote,False,none,1,-0.430978,0.0865,False
6d72b233-6c73-493a-92f0-18e369617fdf,Google,Software Engineer,Mid,5,"Chicago, IL",163000,22000,29000,214000,On-site,False,none,1,-0.431553,0.0881,False
fe64e63c-1d0f-452d-8fda-b1a497cc664a,ServiceNow,Product Manager,Principal,15,"Bangalore, India",147000,47000,100000,294000,On-site,False,none,1,-0.479712,0.2248,False
163d1559-1acb-4155-b1b8-6f2a68e07c42,Uber,Data Scientist,Principal,20,"Boston, MA",369000,76000,340000,785000,Hybrid,False,none,1,-0.50971,0.31,False
fa306784-ba9d-495d-aa86-f23ae9fd48f0,Uber,ML Engineer,Principal,24,"Austin, TX",385000,86000,317000,788000,Remote,False,none,1,-0.514372,0.3232,False
31c9da25-c1a9-42c3-95cf-b67adad93c59,Amazon,DevOps Engineer,Mid,4,"New York, NY",163000,13000,31000,207000,Hybrid,False,none,1,-0.440625,0.1139,False
9d6c1def-a319-42cb-bb17-115301cdfdc7,Meta,Software Engineer,Intern,1,"Seattle, WA",61000,3000,1000,65000,Remote,False,none,1,-0.445545,0.1278,False
fd1b1c9c-c340-4efd-80c3-6ee2862aedd8,Netflix,Software Engineer,Mid,6,"London, UK",169000,25000,19000,213000,Remote,False,none,1,-0.434843,0.0975,False
e63c537e-07af-47d4-afde-647becb85388,ServiceNow,ML Engineer,Staff,14,"New York, NY",340000,63000,142000,545000,Hybrid,False,none,1,-0.467941,0.1914,False
67cbc047-6d40-46fa-96c1-a2040ed9d08f,Meta,ML Engineer,Mid,3,"Seattle, WA",199000,17000,40000,256000,Remote,False,none,1,-0.428206,0.0786,False
8e2d72ae-d90c-41ff-b1d2-52cd3087f5de,Uber,DevOps Engineer,Principal,15,"Boston, MA",358000,92000,311000,761000,On-site,False,none,1,-0.486971,0.2455,False
340c28db-c904-4326-88d0-97fe7eb8e4cc,Uber,Engineering Manager,Staff,11,Remote,345000,78000,187000,610000,Remote,False,none,1,-0.491205,0.2575,False
88045cd1-269e-4ece-8f56-e03984e18ceb,Meta,Data Scientist,Staff,17,Remote,261000,43000,206000,510000,Remote,False,none,1,-0.486805,0.245,False
1790d8a7-8f87-422d-8e1f-3bb0a1ed5507,Microsoft,Engineering Manager,Principal,17,Remote,406000,105000,326000,837000,Hybrid,False,none,1,-0.475604,0.2132,False
d1711c32-1397-4b7d-b5b7-4236ebf67e2e,Microsoft,ML Engineer,Mid,3,"Seattle, WA",190000,18000,41000,249000,Hybrid,False,none,1,-0.433213,0.0928,False
b423cffe-607d-48a5-bf9e-3c131fc804ae,Meta,Engineering Manager,Mid,4,"London, UK",161000,19000,31000,211000,Hybrid,False,none,1,-0.419245,0.0532,False
95e3b810-653a-4768-ab4d-ddcaca7a7b44,Amazon,Data Scientist,Senior,12,"New York, NY",247000,32000,60000,339000,On-site,False,none,1,-0.45986,0.1685,False
4954e706-6dab-4cd5-ab05-a6251b97a3a3,Uber,ML Engineer,Junior,1,"Chicago, IL",122000,12000,12000,146000,Remote,False,none,1,-0.438096,0.1067,False
b7dce4cf-9db0-4eec-b74a-1789cd645eaf,Amazon,Product Manager,Junior,3,"Seattle, WA",132000,8000,11000,151000,Remote,False,none,1,-0.437701,0.1056,False
5fa9695f-21f8-46e7-b0b2-e9ae4c88b089,Amazon,ML Engineer,Junior,1,Remote,123000,11000,7000,141000,Hybrid,False,none,1,-0.436481,0.1021,False
09c8cb42-0d21-47cb-b0b0-893740699da2,Meta,ML Engineer,Intern,1,"New York, NY",78000,4000,2000,84000,Remote,False,none,1,-0.422645,0.0628,False
b310486e-673b-4441-8abd-66f937cb76d2,ServiceNow,ML Engineer,Principal,18,"New York, NY",455000,111000,279000,845000,On-site,False,none,1,-0.486744,0.2448,False
d11f2a21-8041-4442-909d-b17b2997642e,Google,DevOps Engineer,Senior,9,"Chicago, IL",206000,36000,72000,314000,Hybrid,False,none,1,-0.439095,0.1095,False
1a6f49ed-d39c-4ce3-a0f6-150c111969e0,Microsoft,Product Manager,Staff,13,"Boston, MA",322000,51000,227000,600000,Hybrid,False,none,1,-0.464636,0.182,False
e2f1e83b-fd0a-4b71-9d07-d1529f44d340,ServiceNow,Product Manager,Staff,18,"Seattle, WA",300000,58000,136000,494000,Remote,False,none,1,-0.491078,0.2571,False
8c04139b-2546-460f-86d2-6300263afb04,Uber,Product Manager,Intern,0,"Austin, TX",53000,1000,0,54000,Hybrid,False,none,1,-0.478766,0.2222,False
e0b876c0-f8c6-436d-ba68-a62dead5c04d,Google,ML Engineer,Mid,4,"Bangalore, India",68000,6000,13000,87000,On-site,False,none,1,-0.426137,0.0727,False
d6feff2f-2daf-4c38-b7a7-982bc162a442,Google,Software Engineer,Junior,3,"Boston, MA",126000,12000,18000,156000,Remote,False,none,1,-0.431703,0.0885,False
4c73fd1c-ee3b-4649-98ef-a9602e185ea3,Google,Software Engineer,Staff,15,"Chicago, IL",309000,53000,247000,609000,Remote,False,none,1,-0.487662,0.2474,False
01995221-9fa1-4aca-aefd-91590857f275,Uber,Engineering Manager,Senior,12,"Bangalore, India",95000,14000,30000,139000,Remote,False,none,1,-0.47613,0.2147,False
832c9c1e-d5ba-49ea-bf93-01d9d753d43e,Uber,Software Engineer,Senior,9,"Chicago, IL",210000,34000,52000,296000,Remote,False,none,1,-0.470845,0.1997,False
c65e6d54-1232-4c7c-90e4-80ebd8b58fb5,Amazon,Software Engineer,Principal,25,"Austin, TX",337000,111000,322000,770000,Hybrid,False,none,-1,-0.549936,0.4242,True
e29d6e13-18ee-47c1-8dce-d36480e10461,ServiceNow,Engineering Manager,Mid,3,"Bangalore, India",71000,10000,13000,94000,Hybrid,False,none,1,-0.442853,0.1202,False
9f60a50a-6ca7-4c0f-970b-42b19c9876a3,Amazon,ML Engineer,Mid,4,"New York, NY",194000,17000,23000,234000,Hybrid,False,none,1,-0.434981,0.0979,False
52834c58-564b-48e2-a465-04af11c40a8c,Netflix,Product Manager,Staff,14,"London, UK",292000,62000,227000,581000,On-site,False,none,1,-0.452999,0.149,False
ae7f7f19-4060-4b87-97f3-66806c43388c,Google,Data Scientist,Senior,6,"Seattle, WA",211000,37000,82000,330000,Remote,False,none,1,-0.457887,0.1629,False
12538cb5-1455-4fd6-a005-dc2895e12543,Uber,Engineering Manager,Staff,10,"Toronto, Canada",237000,40000,118000,395000,Remote,False,none,1,-0.480809,0.228,False
3b817cbc-29d2-4f4d-8e0f-a02d33496e1d,Google,Product Manager,Intern,0,"San Francisco, CA",81000,2000,4000,87000,Remote,False,none,1,-0.449518,0.1391,False
db3d756e-d2f8-4902-a324-ec6aa4656594,Microsoft,Data Scientist,Senior,12,"Austin, TX",189000,25000,56000,270000,Hybrid,False,none,1,-0.459498,0.1675,False
c0b6a150-4835-489b-8bbc-dfa94d13045f,Amazon,ML Engineer,Mid,3,"Bangalore, India",72000,10000,17000,99000,Remote,False,none,1,-0.455588,0.1564,False
7c06f500-9a85-4587-b7cf-6529d6f91379,Microsoft,Engineering Manager,Senior,6,"Bangalore, India",96000,13000,22000,131000,Remote,False,none,1,-0.451111,0.1436,False
3df2338e-a9a9-44fa-9f94-7836146ef50c,Google,Product Manager,Intern,1,"San Francisco, CA",79000,2000,2000,83000,Remote,False,none,1,-0.44058,0.1137,False
442aa208-4437-40ef-ba55-e7f8f2476c07,Netflix,Data Scientist,Intern,1,Remote,57000,2000,3000,62000,Remote,False,none,1,-0.445453,0.1276,False
515dbf2b-b374-4126-9174-5f3b175abbc3,Netflix,Software Engineer,Intern,0,"Bangalore, India",28000,1000,1000,30000,Remote,False,none,1,-0.464765,0.1824,False
161d4fa5-2caa-4dd1-936f-72a131ed09ca,ServiceNow,Product Manager,Principal,20,"Toronto, Canada",286000,76000,327000,689000,Hybrid,False,none,-1,-0.528813,0.3642,True
99faa953-c34f-4bbc-a2cf-2e3a96d376c3,Netflix,Engineering Manager,Mid,4,"New York, NY",209000,23000,49000,281000,Hybrid,False,none,1,-0.429814,0.0832,False
3c4eff7a-90b4-4189-8816-1467f0899bd9,Microsoft,Product Manager,Intern,1,"San Francisco, CA",68000,2000,2000,72000,Remote,False,none,1,-0.434604,0.0968,False
7d094cad-06ac-4f7d-bc44-80abd2de7348,Microsoft,ML Engineer,Junior,3,"Toronto, Canada",500000,500000,4000000,5000000,On-site,True,impossible_combination,-1,-0.715519,0.8943,True
ff498df8-5297-48b1-8858-ca1e719fde6d,Amazon,Data Scientist,Staff,19,"Boston, MA",37000,1000,0,38000,Hybrid,True,senior_low_salary,-1,-0.540748,0.3981,True
edbeb385-ad1a-4cbb-a954-da57d1c78641,Amazon,Software Engineer,Junior,26,"San Francisco, CA",369000,56000,172000,597000,On-site,True,experience_level_mismatch,-1,-0.528617,0.3637,True
a9ac4b8d-af99-4947-8883-0c19619df9a4,Uber,ML Engineer,Staff,16,"Bangalore, India",108000,24000,60000,192000,Remote,False,none,1,-0.500475,0.2838,False
61d36a16-f58f-42fd-9a80-a3b8d0e29fe3,Uber,ML Engineer,Mid,4,"London, UK",153000,15000,31000,199000,Hybrid,False,none,1,-0.433095,0.0925,False
6784e56a-445d-44b7-b9e9-891069867b4a,Google,Product Manager,Staff,16,"New York, NY",307000,60000,197000,564000,On-site,False,none,1,-0.448464,0.1361,False
80d4002e-6afc-42b5-981a-09a6305e3af4,Uber,Engineering Manager,Mid,6,"London, UK",0,22000,18000,40000,Remote,True,impossible_combination,-1,-0.742447,0.9708,True
411e49ae-d7c7-497d-9d78-b9b9a22aa19e,ServiceNow,Engineering Manager,Senior,7,"New York, NY",311000,46000,86000,443000,Remote,False,none,1,-0.466726,0.188,False
a742f4da-1be5-431e-b709-8cddb645cd6b,Google,Product Manager,Staff,17,"Toronto, Canada",210000,36000,93000,339000,On-site,False,none,1,-0.467653,0.1906,False
